"no_coverage","country","lon","lat"
"1","ES","-1.7687988281250002","41.46742778989264"
"1","ES","-4.537353515625","41.54969962229724"
"1","ES","-1.571044921875","40.37165837171382"
"1","ES","3.1311035156250004","39.58028975715459"
"1","ES","-2.669677734375","41.82864147843373"
"1","ES","-3.592529296875","40.30466486299902"
"1","ES","-4.229736328125","42.041133485564124"
"1","ES","-3.043212890625","41.631866887682655"
"1","ES","-3.966064453125","41.21998526286659"
"1","ES","-4.910888671875","40.58892764927394"
"1","ES","2.120361328125","41.286061865267186"
"1","DZ","2.713623046875","36.323976617429835"
"1","ES","-0.560302734375","41.269548980650846"
"1","ES","-2.2961425781249996","38.246808248089046"
"1","ES","-4.625244140625001","42.12267262717617"
"1","ES","-3.350830078125","41.992159709625916"
"1","ES","-4.339599609375","37.309013566490584"
"1","ES","-4.207763671875","41.38505142724361"
"1","ES","0.142822265625","41.69752538760397"
"1","ES","0.714111328125","42.1552589417225"
"1","ES","-4.757080078125","39.74943317395265"
"1","ES","-4.493408203125","37.50100992078313"
"1","ES","-1.988525390625","40.90520917599379"
"1","ES","-4.735107421875001","37.29153496522737"
"1","ES","-3.9660644531250004","41.20345567001873"
"1","ES","-1.087646484375","39.2237422254099"
"1","ES","0.40649414062499994","41.45096087858958"
"1","ES","-1.593017578125","40.67230545080072"
"1","ES","-0.406494140625","38.84826387414438"
"1","DZ","0.4504394531250001","36.21768662015401"
"1","DZ","1.021728515625","36.09349887240286"
"1","ES","-2.076416015625","37.53586546904481"
"1","ES","-2.933349609375","38.950864885966624"
"1","ES","-3.5485839843750004","36.835667741836446"
"1","ES","1.351318359375","41.566141441896654"
"1","ES","-3.153076171875","40.705627417461386"
"1","ES","-3.394775390625","39.64799680624749"
"1","ES","-4.361572265625","38.86537433698996"
"1","ES","-2.384033203125","41.418014513541124"
"1","ES","-4.801025390625","40.10328539395856"
"1","ES","-3.3947753906250004","37.06394379399512"
"1","ES","-4.317626953125","36.92354717522953"
"1","ES","-3.438720703125","39.64799680624749"
"1","ES","-1.768798828125","39.71563761708012"
"1","ES","1.614990234375","41.77950434257734"
"1","DZ","1.131591796875","36.11125201925895"
"1","DZ","0.999755859375","36.057980545822254"
"1","ES","-4.669189453125","39.32579890153912"
"1","ES","-3.8781738281250004","39.24076199396913"
"1","ES","-0.560302734375","41.286061865267186"
"1","ES","0.582275390625","41.91045295307337"
"1","ES","-4.647216796875","39.08743551668511"
"1","ES","-0.714111328125","40.48873690088868"
"1","ES","1.878662109375","42.057449696372"
"1","DZ","1.197509765625","36.14674627611291"
"1","ES","-4.559326171875","39.512516499578055"
"1","ES","1.307373046875","41.30257057203537"
"1","DZ","1.4172363281249998","36.12900115409437"
"1","ES","-4.163818359375","41.25303191850097"
"1","ES","1.680908203125","41.86137863238064"
"1","ES","-1.5710449218749998","41.50034906856355"
"1","ES","-2.713623046875","40.971603011346815"
"1","ES","-1.8127441406249998","41.23651067913369"
"1","ES","3.021240234375","39.308799779710654"
"1","ES","-4.317626953125","38.98503227187443"
"1","ES","1.6149902343750002","41.76311692371352"
"1","ES","-3.460693359375","41.69752538760397"
"1","ES","-4.954833984375","41.35207162212639"
"1","ES","1.1535644531249998","41.61544180170178"
"1","ES","-0.538330078125","39.7663247386586"
"1","ES","-3.043212890625","38.72837540415917"
"1","DZ","3.724365234375","36.43012184225446"
"1","ES","-3.0432128906249996","42.285436483203576"
"1","ES","1.724853515625","41.68111703978626"
"1","ES","-4.163818359375","42.171545810441806"
"1","ES","0.823974609375","40.67230545080072"
"1","ES","2.8894042968750004","41.76311692371352"
"1","ES","-1.3293457031249998","38.0913360961014"
"1","ES","-2.6916503906250004","40.65563821945469"
"1","ES","1.109619140625","41.9268026828648"
"1","ES","-4.559326171875","39.05331759139647"
"1","ES","1.6149902343749998","41.795887574831475"
"1","ES","-3.9880371093750004","41.713929550181646"
"1","ES","-3.746337890625","37.43124999341681"
"1","DZ","1.2634277343750002","36.07574171432409"
"1","ES","-1.9885253906250002","41.76311692371352"
"1","ES","-0.560302734375","39.172658154637446"
"1","ES","-3.350830078125","37.4661380938002"
"1","ES","1.087646484375","41.46742778989264"
"1","ES","-3.482666015625","41.631866887682655"
"1","ES","2.6477050781249996","42.171545810441806"
"1","ES","-2.713623046875","41.21998526286659"
"1","ES","-4.735107421875","41.82864147843373"
"1","ES","-2.977294921875","36.80048766056507"
"1","ES","-5.020751953125","36.69485043688824"
"1","ES","-2.208251953125","37.692513845717606"
"1","ES","-5.020751953125","39.15562187769409"
"1","ES","1.702880859375","42.13896788055455"
"1","ES","-3.7463378906250004","37.39634562498043"
"1","ES","-4.515380859375","41.54969962229724"
"1","ES","0.340576171875","41.58257907852257"
"1","ES","1.1096191406250002","41.82864147843373"
"1","ES","-2.6037597656250004","39.512516499578055"
"1","ES","-2.076416015625","39.61415155963188"
"1","ES","1.549072265625","41.74672531851107"
"1","ES","-1.395263671875","40.170478347996564"
"1","ES","-3.2629394531249996","41.004774900692084"
"1","ES","-1.0656738281250002","40.90520917599379"
"1","ES","-2.8015136718749996","37.11652567807595"
"1","ES","-2.186279296875","37.692513845717606"
"1","ES","-4.471435546875","39.61415155963188"
"1","ES","-0.7141113281249999","40.95501080907676"
"1","ES","0.714111328125","42.10637318182699"
"1","ES","-3.416748046875","41.69752538760397"
"1","ES","-4.559326171875","39.104488293902605"
"1","ES","-4.581298828124999","40.722282152041345"
"1","ES","-2.933349609375","40.73893272030042"
"1","ES","-4.691162109375","39.32579890153912"
"1","ES","-3.262939453125","36.90597937942313"
"1","ES","-1.6589355468750002","37.50100992078313"
"1","ES","-0.604248046875","40.38839635404193"
"1","ES","-2.274169921875","39.56335264863388"
"1","ES","-4.295654296875001","41.08763160293221"
"1","ES","-2.6696777343749996","39.71563761708012"
"1","ES","-0.823974609375","37.95286040736008"
"1","ES","-2.625732421875","37.55328713699967"
"1","ES","-1.5710449218750002","41.46742778989264"
"1","ES","-0.538330078125","42.057449696372"
"1","ES","-4.910888671875","38.814030599677274"
"1","ES","-0.582275390625","39.308799779710654"
"1","ES","0.889892578125","41.12074506833797"
"1","ES","-2.713623046875","40.838748616860215"
"1","ES","-2.3400878906249996","37.169071070033255"
"1","ES","-3.6145019531249996","41.36856361438471"
"1","DZ","1.5710449218749998","36.3416775464034"
"1","ES","-0.9118652343749999","39.64799680624749"
"1","ES","-1.549072265625","40.37165837171382"
"1","ES","-2.164306640625","38.177750454838176"
"1","ES","-3.9440917968749996","39.172658154637446"
"1","ES","-2.098388671875","39.2237422254099"
"1","ES","-1.087646484375","39.172658154637446"
"1","ES","-4.119873046875","40.63896682325716"
"1","ES","-1.6809082031250002","41.73032952724247"
"1","ES","0.8898925781250001","40.95501080907676"
"1","ES","-2.823486328125","37.13404486434182"
"1","ES","-2.340087890625","38.229549943314915"
"1","ES","-3.7463378906250004","39.78321216027443"
"1","ES","-2.164306640625","38.71123202494018"
"1","DZ","3.834228515625","36.3062716669943"
"1","ES","1.549072265625","41.45096087858958"
"1","ES","-3.724365234375","39.732537466608626"
"1","ES","-4.559326171875","40.755579121875044"
"1","ES","2.384033203125","41.87774092757099"
"1","ES","-3.6584472656250004","36.87083165005701"
"1","ES","-3.175048828125","38.950864885966624"
"1","ES","-0.889892578125","39.58028975715459"
"1","ES","-4.559326171875","41.54969962229724"
"1","ES","-4.713134765625","37.2565655785865"
"1","ES","-3.262939453125","40.12008986122502"
"1","ES","-4.779052734375","40.538851005076836"
"1","ES","-3.0432128906249996","41.25303191850097"
"1","ES","-3.922119140625001","41.4344897863724"
"1","ES","-1.9226074218749998","42.00848849194222"
"1","ES","-3.328857421875","41.36856361438471"
"1","ES","-4.757080078125","40.80549332287863"
"1","ES","-2.6037597656250004","42.090069544748026"
"1","ES","-3.4826660156250004","41.03793010084351"
"1","ES","-0.076904296875","40.622291262579196"
"1","ES","-2.274169921875","37.79676266673158"
"1","ES","-4.471435546875001","40.40513017763699"
"1","ES","-2.1203613281249996","39.63107625265483"
"1","ES","2.823486328125","42.13896788055455"
"1","ES","0.054931640625","40.971603011346815"
"1","ES","-3.394775390625","41.137295539252285"
"1","ES","-2.8454589843750004","41.12074506833797"
"1","ES","-2.647705078125","42.12267262717617"
"1","ES","-2.318115234375","38.5395721587234"
"1","ES","1.395263671875","41.46742778989264"
"1","ES","-3.5485839843749996","38.5395721587234"
"1","ES","-2.647705078125","41.51680343533867"
"1","ES","1.5710449218750002","41.45096087858958"
"1","ES","1.4392089843749998","41.77950434257734"
"1","ES","-2.6257324218750004","41.66470450700676"
"1","ES","-2.406005859375","38.298558579947574"
"1","ES","-0.582275390625","42.073761716181735"
"1","ES","2.098388671875","41.69752538760397"
"1","ES","0.692138671875","42.12267262717617"
"1","ES","-1.636962890625","41.15384183520319"
"1","ES","-4.713134765625001","42.090069544748026"
"1","ES","-4.822998046875","41.64828778954518"
"1","ES","-0.560302734375","40.67230545080072"
"1","ES","-4.713134765625","42.10637318182699"
"1","ES","-4.383544921875","39.002109784075145"
"1","ES","-3.306884765625","39.867587106288916"
"1","ES","-2.779541015625","40.80549332287863"
"1","ES","-3.5925292968749996","38.47079319817235"
"1","DZ","1.021728515625","36.07574171432409"
"1","ES","-0.9997558593749999","40.63896682325716"
"1","ES","-1.329345703125","39.66491321994693"
"1","ES","-1.6589355468749998","37.518439730085646"
"1","ES","-0.845947265625","39.410732538426146"
"1","ES","-2.867431640625","41.10419042278815"
"1","ES","-1.636962890625","41.18692190091063"
"1","ES","-3.065185546875","41.631866887682655"
"1","ES","-4.625244140624999","39.05331759139647"
"1","ES","-1.197509765625","41.004774900692084"
"1","ES","-1.9885253906249998","38.35027202573134"
"1","DZ","1.7468261718750002","36.536122128014725"
"1","ES","-2.384033203125","39.96870022636765"
"1","ES","0.8239746093750001","41.05450144162682"
"1","ES","-4.339599609375","42.041133485564124"
"1","ES","-4.119873046875","41.170383955864295"
"1","ES","3.043212890625","39.291796527544385"
"1","ES","-1.175537109375","40.82212305410941"
"1","ES","-2.757568359375","37.13404486434182"
"1","ES","2.669677734375","42.171545810441806"
"1","ES","-3.482666015625","36.782891556856356"
"1","ES","-2.999267578125","41.795887574831475"
"1","ES","-3.372802734375","38.608285414908956"
"1","ES","-3.3068847656249996","37.448696077449966"
"1","ES","-2.933349609375","38.93377501330977"
"1","ES","-1.6809082031250002","40.5054457638699"
"1","ES","-3.922119140625","37.588118257261016"
"1","ES","-2.296142578125","37.79676266673158"
"1","ES","-4.053955078125","41.51680343533867"
"1","DZ","3.9001464843750004","36.37706733686381"
"1","ES","-3.0651855468749996","41.23651067913369"
"1","ES","-3.482666015625","39.9181623282233"
"1","ES","-4.932861328125","40.60561153779342"
"1","ES","-0.582275390625","41.269548980650846"
"1","ES","2.318115234375","41.81226662020634"
"1","ES","-4.185791015625","42.171545810441806"
"1","ES","1.614990234375","41.74672531851107"
"1","ES","-2.318115234375","38.45358819598149"
"1","ES","-1.329345703125","39.59722272764313"
"1","ES","1.153564453125","41.68111703978626"
"1","ES","-2.2741699218749996","38.48799409611199"
"1","ES","-2.2741699218750004","39.54641140255015"
"1","ES","-4.251708984375","37.20408104862828"
"1","ES","-1.922607421875","37.57070473329095"
"1","ES","-2.010498046875","40.85537001077644"
"1","ES","0.450439453125","41.89409903455557"
"1","ES","-3.7243652343750004","37.41379984236999"
"1","ES","-0.582275390625","38.89958291122775"
"1","ES","-0.604248046875","39.291796527544385"
"1","ES","-1.7028808593750002","38.35027202573134"
"1","ES","-2.318115234375","38.745514670733705"
"1","ES","2.098388671875","41.286061865267186"
"1","ES","-1.680908203125","40.55554738253778"
"1","ES","0.010986328125","42.10637318182699"
"1","ES","-2.977294921875","41.77950434257734"
"1","ES","0.823974609375","40.68896851692565"
"1","ES","-2.3181152343750004","40.5054457638699"
"1","ES","-0.560302734375","39.15562187769409"
"1","ES","-3.834228515625","41.73032952724247"
"1","ES","-1.9445800781249996","40.88860029069413"
"1","ES","-1.527099609375","40.10328539395856"
"1","ES","0.582275390625","41.89409903455557"
"1","ES","-3.592529296875","37.95286040736008"
"1","ES","-2.7575683593750004","41.713929550181646"
"1","DZ","1.7248535156249998","36.44779862622782"
"1","ES","-1.461181640625","41.12074506833797"
"1","ES","1.373291015625","41.566141441896654"
"1","ES","-4.998779296875","36.69485043688824"
"1","ES","0.670166015625","41.418014513541124"
"1","ES","-3.175048828125","41.170383955864295"
"1","ES","-4.669189453125","42.187828486475695"
"1","DZ","1.6149902343750002","36.37706733686381"
"1","ES","-2.427978515625","38.31580049444484"
"1","ES","-3.592529296875","40.971603011346815"
"1","ES","-2.7136230468750004","40.93841443553153"
"1","ES","-2.713623046875","40.92181389105531"
"1","ES","-4.339599609374999","41.08763160293221"
"1","ES","-4.295654296875","37.64033438869254"
"1","ES","1.131591796875","41.51680343533867"
"1","ES","-2.691650390625","41.23651067913369"
"1","DZ","2.537841796875","36.25313269469785"
"1","ES","-3.790283203125","41.631866887682655"
"1","ES","-3.9660644531250004","41.69752538760397"
"1","ES","-3.8781738281250004","41.269548980650846"
"1","DZ","0.758056640625","36.057980545822254"
"1","ES","-3.614501953125","41.335575450775956"
"1","ES","-4.691162109375","38.814030599677274"
"1","ES","-2.362060546875","38.71123202494018"
"1","ES","-3.4167480468750004","37.0990024371286"
"1","ES","-2.933349609375","40.63896682325716"
"1","DZ","1.0217285156249998","36.21768662015401"
"1","ES","-3.746337890625","37.41379984236999"
"1","ES","-1.439208984375","41.12074506833797"
"1","ES","-2.867431640625","42.1552589417225"
"1","ES","-3.636474609375","40.00237141721941"
"1","ES","-2.669677734375","41.36856361438471"
"1","ES","-2.318115234375","38.694084533625"
"1","ES","-4.625244140625","42.10637318182699"
"1","ES","-3.328857421875","42.057449696372"
"1","ES","-2.8894042968750004","42.1552589417225"
"1","ES","1.658935546875","41.84501214924693"
"1","ES","-1.021728515625","40.755579121875044"
"1","ES","-4.010009765625","41.45096087858958"
"1","ES","-4.735107421875","37.848831996146686"
"1","ES","-2.384033203125","38.384727156179196"
"1","ES","0.845947265625","41.05450144162682"
"1","ES","-3.1970214843749996","38.91668102155377"
"1","DZ","3.8562011718750004","36.39475619680452"
"1","DZ","2.889404296875","36.18222447852305"
"1","ES","-0.8679199218749999","37.57070473329095"
"1","ES","-0.318603515625","38.608285414908956"
"1","ES","0.12084960937500001","40.38839635404193"
"1","ES","-2.010498046875","41.795887574831475"
"1","ES","-0.604248046875","38.48799409611199"
"1","ES","3.240966796875","42.25291725907091"
"1","ES","-2.1643066406249996","39.25777763417702"
"1","ES","-2.164306640625","38.625453458424474"
"1","ES","-2.098388671875","39.25777763417702"
"1","ES","-3.328857421875","42.073761716181735"
"1","ES","2.581787109375","39.63107625265483"
"1","ES","-2.3400878906249996","38.96795063899681"
"1","ES","-1.878662109375","40.421859842105285"
"1","ES","-1.2854003906249998","39.833849562084076"
"1","ES","2.362060546875","42.30168980392836"
"1","ES","0.736083984375","41.05450144162682"
"1","ES","-2.779541015625","41.74672531851107"
"1","ES","-3.570556640625","41.795887574831475"
"1","ES","-4.295654296875","41.74672531851107"
"1","ES","-2.120361328125","39.444677063693995"
"1","ES","-4.581298828125","40.755579121875044"
"1","ES","-3.065185546875","40.87198723550495"
"1","ES","-2.186279296875","40.82212305410941"
"1","ES","-0.274658203125","39.206718328999855"
"1","ES","-1.065673828125","40.80549332287863"
"1","ES","2.6037597656249996","42.13896788055455"
"1","ES","-2.230224609375","40.40513017763699"
"1","ES","-0.362548828125","39.121536946817415"
"1","ES","-1.263427734375","39.59722272764313"
"1","ES","-1.944580078125","41.566141441896654"
"1","ES","-2.340087890625","42.00848849194222"
"1","ES","-4.910888671874999","41.91045295307337"
"1","DZ","1.6809082031249998","36.37706733686381"
"1","ES","-4.515380859374999","41.84501214924693"
"1","ES","-3.9660644531249996","41.53325362001415"
"1","ES","-0.7360839843750001","39.935012441941815"
"1","ES","-2.867431640625","40.988191041999"
"1","ES","-2.691650390625","37.657731616834624"
"1","ES","-1.658935546875","37.39634562498043"
"1","ES","-3.812255859375","41.73032952724247"
"1","ES","-2.318115234375","39.9181623282233"
"1","DZ","3.262939453125","36.37706733686381"
"1","ES","-5.042724609375","40.572239597396354"
"1","ES","-1.3073730468749998","39.34279389253714"
"1","ES","-3.7023925781250004","37.43124999341681"
"1","ES","2.032470703125","42.1552589417225"
"1","ES","-0.8020019531250001","40.68896851692565"
"1","ES","-3.856201171875","41.631866887682655"
"1","ES","-1.878662109375","39.35978475221358"
"1","ES","-3.548583984375","40.27114316659237"
"1","DZ","1.439208984375","36.323976617429835"
"1","ES","-3.966064453125","40.80549332287863"
"1","ES","1.1315917968749998","41.50034906856355"
"1","ES","-3.262939453125","41.02135458708634"
"1","ES","-4.317626953125001","41.137295539252285"
"1","ES","-4.295654296875001","40.25437608428542"
"1","ES","-0.758056640625","37.79676266673158"
"1","ES","-3.8122558593750004","40.82212305410941"
"1","ES","-0.560302734375","41.50034906856355"
"1","DZ","1.0656738281250002","36.43012184225446"
"1","DZ","1.109619140625","36.288562695874134"
"1","ES","-0.406494140625","39.104488293902605"
"1","ES","-4.449462890625","41.9268026828648"
"1","ES","-2.603759765625","41.795887574831475"
"1","ES","-2.757568359375","38.31580049444484"
"1","ES","-4.669189453125","42.00848849194222"
"1","ES","-3.680419921875","39.74943317395265"
"1","ES","-4.119873046875","41.15384183520319"
"1","ES","-4.449462890625","39.951858408134946"
"1","ES","1.8127441406249998","41.335575450775956"
"1","ES","-2.889404296875","42.187828486475695"
"1","ES","-1.680908203125","38.108627152835105"
"1","ES","-2.230224609375","36.76529141207355"
"1","ES","-2.186279296875","36.73007900221965"
"1","ES","-3.570556640625","38.556756633966"
"1","ES","0.538330078125","40.60561153779342"
"1","ES","-2.779541015625","41.91045295307337"
"1","ES","-2.5158691406250004","41.86137863238064"
"1","ES","-0.9558105468750001","40.622291262579196"
"1","ES","-4.888916015625","38.814030599677274"
"1","ES","-3.834228515625","41.82864147843373"
"1","ES","-2.142333984375","40.37165837171382"
"1","ES","-2.8674316406250004","41.07106860910099"
"1","ES","-4.010009765625","39.002109784075145"
"1","ES","-4.647216796875","36.853251717941454"
"1","ES","-2.911376953125","41.959489575237555"
"1","ES","-3.416748046875","40.25437608428542"
"1","ES","-0.802001953125","41.286061865267186"
"1","ES","-2.230224609375","39.816974572435335"
"1","ES","-3.966064453125","41.713929550181646"
"1","DZ","3.6145019531250004","36.818079722468326"
"1","ES","-2.603759765625","41.66470450700676"
"1","ES","-1.3513183593750002","39.66491321994693"
"1","ES","-3.9440917968749996","39.27478914553456"
"1","ES","-3.3068847656249996","40.85537001077644"
"1","ES","-2.362060546875","38.694084533625"
"1","ES","-3.8781738281250004","39.27478914553456"
"1","ES","1.087646484375","41.82864147843373"
"1","ES","-0.20874023437499997","38.694084533625"
"1","DZ","1.4611816406249998","36.3416775464034"
"1","ES","-1.263427734375","39.96870022636765"
"1","ES","-3.3728027343750004","37.91820060912576"
"1","ES","-4.801025390625","42.090069544748026"
"1","ES","-4.581298828125","38.35027202573134"
"1","ES","-4.427490234375","37.55328713699967"
"1","ES","-0.604248046875","42.041133485564124"
"1","ES","-4.669189453125001","38.814030599677274"
"1","ES","-3.109130859375","40.220829453493806"
"1","DZ","3.7683105468749996","36.16448738452006"
"1","ES","-3.504638671875","41.35207162212639"
"1","ES","-2.8894042968750004","42.171545810441806"
"1","ES","-3.8342285156249996","41.713929550181646"
"1","ES","-3.834228515625","40.82212305410941"
"1","ES","-2.010498046875","38.79690778913153"
"1","ES","-0.38452148437500006","39.121536946817415"
"1","ES","-1.658935546875","41.36856361438471"
"1","ES","0.032958984375","41.61544180170178"
"1","ES","-2.318115234375","42.041133485564124"
"1","ES","-1.7248535156249998","41.86137863238064"
"1","DZ","3.240966796875","36.536122128014725"
"1","ES","-1.065673828125","39.951858408134946"
"1","ES","-3.438720703125","41.59901253188658"
"1","ES","-2.845458984375","40.67230545080072"
"1","ES","-2.8454589843750004","40.572239597396354"
"1","ES","-2.0764160156249996","39.63107625265483"
"1","ES","-4.603271484375","40.73893272030042"
"1","ES","-2.120361328125","39.59722272764313"
"1","ES","-2.208251953125","39.54641140255015"
"1","ES","-4.581298828125","38.31580049444484"
"1","ES","-2.625732421875","41.795887574831475"
"1","DZ","3.5705566406249996","36.323976617429835"
"1","ES","0.12084960937500001","41.137295539252285"
"1","ES","-1.4831542968749998","39.529466019374105"
"1","ES","0.9338378906250001","41.566141441896654"
"1","ES","-2.0983886718749996","41.18692190091063"
"1","ES","-0.25268554687499994","40.0696640044274"
"1","ES","0.8020019531250001","40.68896851692565"
"1","ES","-2.318115234375","37.169071070033255"
"1","ES","-4.295654296874999","40.0696640044274"
"1","ES","-2.845458984375","41.53325362001415"
"1","ES","-3.4167480468749996","41.59901253188658"
"1","ES","-4.207763671875","37.309013566490584"
"1","ES","-3.438720703125","41.631866887682655"
"1","ES","-0.6042480468750001","41.53325362001415"
"1","ES","1.593017578125","41.86137863238064"
"1","ES","-2.823486328125","41.07106860910099"
"1","ES","-3.3947753906249996","41.86137863238064"
"1","DZ","1.241455078125","36.14674627611291"
"1","ES","-4.141845703125","42.171545810441806"
"1","ES","-0.5383300781250001","41.269548980650846"
"1","ES","-0.318603515625","41.319075100642195"
"1","ES","1.636962890625","41.77950434257734"
"1","ES","1.395263671875","41.50034906856355"
"1","DZ","1.746826171875","36.21768662015401"
"1","ES","-4.361572265625","38.67693293076353"
"1","ES","-3.790283203125","41.713929550181646"
"1","ES","-1.658935546875","38.108627152835105"
"1","ES","-2.274169921875","38.03943838064009"
"1","ES","-2.823486328125","41.08763160293221"
"1","ES","0.560302734375","41.89409903455557"
"1","ES","-2.076416015625","40.93841443553153"
"1","ES","-0.7360839843749999","38.77978086376416"
"1","DZ","3.2629394531250004","36.536122128014725"
"1","ES","-1.944580078125","37.57070473329095"
"1","ES","-2.8234863281249996","40.13689017626534"
"1","ES","0.120849609375","41.12074506833797"
"1","ES","-3.922119140625","41.20345567001873"
"1","ES","1.5930175781249998","41.87774092757099"
"1","ES","-2.735595703125","41.73032952724247"
"1","ES","1.6589355468750002","41.64828778954518"
"1","ES","-2.6037597656250004","42.22038125954715"
"1","ES","-3.7683105468750004","41.53325362001415"
"1","ES","-0.692138671875","41.335575450775956"
"1","ES","-0.076904296875","40.58892764927394"
"1","ES","2.6477050781249996","42.1552589417225"
"1","ES","-2.076416015625","37.41379984236999"
"1","ES","2.581787109375","41.69752538760397"
"1","ES","-4.559326171875","40.05284708300665"
"1","ES","-2.0983886718750004","40.10328539395856"
"1","ES","-4.031982421875","38.1950210460935"
"1","DZ","0.8898925781249999","36.07574171432409"
"1","ES","-2.1862792968750004","38.71123202494018"
"1","ES","-0.582275390625","40.0360260110476"
"1","ES","2.384033203125","42.26917896817546"
"1","ES","-4.339599609375","36.92354717522953"
"1","ES","0.560302734375","42.12267262717617"
"1","ES","-0.7141113281249999","38.950864885966624"
"1","ES","-1.922607421875","37.60552770825391"
"1","ES","-3.438720703125","41.61544180170178"
"1","ES","-5.020751953125","36.71246673861977"
"1","ES","1.329345703125","42.024813084004805"
"1","DZ","0.714111328125","36.12900115409437"
"1","ES","-1.307373046875","39.59722272764313"
"1","ES","-3.043212890625","41.21998526286659"
"1","ES","-3.087158203125","41.45096087858958"
"1","ES","-2.845458984375","40.538851005076836"
"1","ES","-3.570556640624999","36.818079722468326"
"1","DZ","1.483154296875","36.536122128014725"
"1","DZ","1.0437011718749998","36.44779862622782"
"1","ES","-4.603271484375","40.755579121875044"
"1","ES","-3.328857421875","40.12008986122502"
"1","ES","-3.988037109375","41.20345567001873"
"1","ES","-2.032470703125","40.572239597396354"
"1","ES","-2.801513671875","37.709898845164766"
"1","ES","-4.735107421875","40.086476774885625"
"1","ES","-4.383544921875","40.30466486299902"
"1","ES","-2.098388671875","36.818079722468326"
"1","ES","-1.878662109375","39.34279389253714"
"1","ES","1.373291015625","41.51680343533867"
"1","ES","-1.680908203125","37.50100992078313"
"1","ES","1.087646484375","41.91045295307337"
"1","ES","-3.1750488281250004","38.14319699003044"
"1","ES","-3.614501953125","41.319075100642195"
"1","ES","-2.7795410156250004","41.73032952724247"
"1","ES","-4.361572265625001","38.96795063899681"
"1","ES","-2.691650390625","40.63896682325716"
"1","ES","-5.020751953125","37.74465661084853"
"1","ES","-1.9006347656250002","39.35978475221358"
"1","ES","-0.296630859375","39.24076199396913"
"1","ES","1.5710449218749998","41.89409903455557"
"1","ES","-4.537353515625","39.07037861567813"
"1","ES","1.285400390625","41.483890519982985"
"1","ES","-4.163818359375","36.94111092415822"
"1","ES","-3.4606933593750004","41.61544180170178"
"1","ES","-5.064697265625","36.69485043688824"
"1","ES","-4.647216796875","40.45530669209408"
"1","ES","-3.768310546875","41.54969962229724"
"1","ES","-2.669677734375","40.95501080907676"
"1","ES","-3.3288574218749996","42.00848849194222"
"1","ES","-2.6257324218749996","41.76311692371352"
"1","ES","-1.351318359375","39.64799680624749"
"1","ES","-3.065185546875","41.25303191850097"
"1","ES","-3.9440917968749996","41.4344897863724"
"1","ES","-3.043212890625","42.26917896817546"
"1","ES","-3.3947753906250004","38.625453458424474"
"1","ES","1.571044921875","41.87774092757099"
"1","ES","0.780029296875","40.705627417461386"
"1","ES","-5.042724609375","36.65960572199128"
"1","ES","1.6809082031250002","42.25291725907091"
"1","ES","-3.548583984375","40.12008986122502"
"1","ES","-2.142333984375","38.33303830990123"
"1","ES","-1.065673828125","40.40513017763699"
"1","ES","0.252685546875","41.82864147843373"
"1","ES","1.395263671875","41.566141441896654"
"1","ES","-4.295654296875001","37.29153496522737"
"1","ES","-4.185791015625","41.20345567001873"
"1","ES","-4.691162109375","39.308799779710654"
"1","ES","-4.647216796875","42.024813084004805"
"1","ES","-4.141845703125","42.13896788055455"
"1","ES","-1.3732910156250002","39.951858408134946"
"1","ES","-2.274169921875","38.88248068286238"
"1","ES","-4.866943359375","40.63896682325716"
"1","ES","1.373291015625","41.54969962229724"
"1","ES","1.6369628906249998","41.795887574831475"
"1","ES","-4.581298828125","39.08743551668511"
"1","ES","-3.2849121093749996","39.90130806741598"
"1","ES","-5.020751953125","37.727279767089314"
"1","ES","-2.845458984375","41.08763160293221"
"1","ES","-1.021728515625","40.772221356403094"
"1","ES","-2.142333984375","39.308799779710654"
"1","ES","-3.328857421875","40.32141947629148"
"1","ES","0.736083984375","41.269548980650846"
"1","DZ","0.9997558593749999","36.04021536769875"
"1","ES","-4.273681640625001","36.818079722468326"
"1","ES","-4.317626953125","41.74672531851107"
"1","ES","-2.801513671875","41.05450144162682"
"1","DZ","1.351318359375","36.3062716669943"
"1","ES","-4.669189453125","42.12267262717617"
"1","ES","-2.4719238281250004","39.002109784075145"
"1","ES","-1.109619140625","40.204049905825556"
"1","ES","-0.010986328125","41.18692190091063"
"1","DZ","3.109130859375","36.3416775464034"
"1","DZ","3.5705566406249996","36.3416775464034"
"1","ES","-2.340087890625","38.71123202494018"
"1","ES","-5.020751953125001","41.4344897863724"
"1","ES","3.131103515625","42.30168980392836"
"1","ES","-3.372802734375","40.27114316659237"
"1","ES","-3.460693359375","41.07106860910099"
"1","ES","-4.515380859375001","37.11652567807595"
"1","DZ","1.966552734375","36.23541166620498"
"1","ES","-4.251708984375","37.309013566490584"
"1","ES","-4.471435546875","37.55328713699967"
"1","ES","-1.4831542968750002","39.54641140255015"
"1","ES","-3.175048828125","41.713929550181646"
"1","ES","-1.197509765625","40.971603011346815"
"1","ES","-5.042724609375","36.67723009776489"
"1","ES","0.5383300781249999","41.82864147843373"
"1","ES","-3.614501953125","39.96870022636765"
"1","ES","-2.6916503906249996","41.21998526286659"
"1","ES","-1.4611816406249998","39.71563761708012"
"1","ES","-2.449951171875","40.25437608428542"
"1","ES","-3.306884765625","42.187828486475695"
